id_str,created_at,full_text,label_manual
1.79598684661211E+018,Thu May 30 01:13:26 +0000 2024,@ainunnajib mas ainun dan @rezaprabowo adalah duta brain drain indonesia kita semua,Netral
1.11758123437943E+018,Mon Apr 15 00:11:44 +0000 2019,Abis liat video-video WNI diluar Negeri yang gak bisa coblos Pilpres padahal udah antri berjam-jam. Miris.,Negatif
1.95486076146727E+018,Mon Aug 11 11:01:39 +0000 2025,Butuh bantuan penerjemahan dokumen akademik buat daftar kampus luar negeri? Rubah Bahasa siap bantu: Penerjemah tersumpah Dokumen resmi &amp; legal Siap pakai buat daftar kuliah &amp; beasiswa #SiapkanLoAMu #RubahBahasa #BeasiswaLuarNegeri #LPDP #LoA #DokumenKuliahLN https://t.co/vLGFsyWKjv,Negatif
1.62277956027746E+018,Tue Feb 07 02:09:31 +0000 2023,@Yedi_ExTKI @AndiSinulingga Kebijakan pemerintah terhadap perlindungan wni diluar negeri hanya menjadi macan diatas kertas tidal sedikit anggaran yang dialokasikan utk itu. Sebaiknya Presiden jokowi mengganti orang2 seperti ini.,Negatif
1.24987519555422E+018,Tue Apr 14 01:40:42 +0000 2020,@Zahrah40291660 @FirmanSiddi @budimandjatmiko @Yusrilihza_Mhd Maaf bgt mas saya mau tanya. Apa hubunganya pasal penghinaan presiden sama wni diluar negeri yang tidak tau siapa pemimpin kpk? Saya masih goblok mohon di jkskan,Netral
2.04287791819255E+018,Sat Apr 11 08:10:25 +0000 2026,@Uki23 Penerima beasiswa LPDP ke luar negeri tapi aktifitasnya hanya membela keluarga nominator pemimpin dunia terkorup . Padahal saat ini juga menjabat sbg juru bicara presiden yg nota bene di gaji pakai pajak rakyat . Nuranimu di mana mas ?.,Negatif
1.97394432305936E+018,Fri Oct 03 02:52:55 +0000 2025,yeah this tweet speaks volume lol mutuals gue or at least people i know yang lpdp/beasiswa kemendikti sedikit yang speakup apalagi terkait demo terakhir. di ig boro2 share post. yang berisik ya gue + temen2 gue yang lain yang didanai aseng alomani emg,Netral
1.86373522389009E+018,Tue Dec 03 00:01:18 +0000 2024,Liputan investigasi @hariankompas mengungkap fenomena brain drain besar-besaran di Indonesia dua dekade terakhir. Kompas menelusuri bagaimana talenta unggul Indonesia bisa tersedot ke Singapura dan pemerintah gagal memanfaatkan potensi anak bangsa sendiri https://t.co/feRjgyPVub https://t.co/Z0PhmZLoeS,Negatif
1.32469593493298E+018,Fri Nov 06 12:51:37 +0000 2020,@geloraco Gus ..agus ..kamu tuh harus melindungi WNI diluar negeri bukan nyinyir kayak mak lampir ....,Negatif
1.69395258437633E+018,Tue Aug 22 11:45:42 +0000 2023,FPCI Chapter UI Diplomatic Discussion #2: Welfare or Exodus: Unraveling the 'Brain Drain' in Indonesia's Human Capital will be held with the following details: day date : Friday 25 August 2023; time : 14.30 - 16.20 WIB; place : Auditorium ILRC Universitas Indonesia Depok https://t.co/VI1CUUFmlb,Negatif
1.72548325171046E+018,Fri Nov 17 11:57:19 +0000 2023,Profile WNI kita tu udah masuk high risk baik di dalam negeri dr kacamata perbankan maupun dr luar negeri dr kacamata regulator. Under privilege banget kita sebagai pekerja diluar tu. Exmpl: ada wni yg jd bandar disini kita sebagai wni terdampak juga.,Negatif
1.63865283653495E+018,Wed Mar 22 21:24:15 +0000 2023,@zahratunnisaf Pengen liat waktu Indonesia ketika brain drain,Netral
1.75767967247174E+018,Wed Feb 14 08:14:24 +0000 2024,Otw banyak loker nih buat gantiin posisi: -orang2 yg mau ganti kewarganegaraan -orang2 yg nazar bundir -orang2 yg ngancem mau bikin Indonesia Brain Drain,Negatif
1.97437053448718E+018,Sat Oct 04 07:06:32 +0000 2025,Tbh dari pemaparan Direktur Beasiswa LPDP ini yg dimaksudkan bahwa LPDP akan coba lebih fokus ke STEM. Including soshum yg mendukung STEM seperti yg dicontohkan.,Negatif
1.90948755571358E+018,Tue Apr 08 06:04:44 +0000 2025,@Ramara_Anggit83 Halo! Melihat fenomena anak muda Indonesia saat ini peluang menuju Indonesia Emas 2045 ada jika tantangan seperti pengangguran dan brain drain diatasi. Program seperti Skill Our Future dan Prakerja bisa membekali pemuda dengan keterampilan digital dan vokasi memanfaatkan,Negatif
1.93129360571854E+018,Sat Jun 07 10:14:11 +0000 2025,Indonesia faces brain drain as skilled graduates leave for jobs abroad https://t.co/SDua6WVECP,Netral
1.9615611716913E+018,Fri Aug 29 22:46:42 +0000 2025,WNI yg tinggal diluar negeri please do something funny ke anggota DPR yg kabur,Positif
2.04046572292999E+018,Sat Apr 04 16:25:13 +0000 2026,@arblauvelt I m all for Western Muslims to reverse the brain drain back into Muslim lands but Indonesia ain t a place you want to put on a pedestal. For a country with so many Muslims it s amazing how unislamic it can feel sometimes especially in Java.,Netral
1.88906788996291E+018,Mon Feb 10 21:44:16 +0000 2025,2. Jumlah tenaga ahli yg beremigrasi gak sebesar yg digembar-gemborkan mitos brain drain. Jumlah emigran non tenaga ahli jauh lebih banyak dibanding yg tenaga ahli. Cmiiw di Indonesia jg kayaknya mayoritas emigran masih dipegang TKI dan family migrant.,Netral
1.6586963461432E+018,Wed May 17 04:50:00 +0000 2023,@sucreroses_ tapi jujur ya kebnykan WNI terutama perempuan klo udh diluar negeri besar kemungkinan pasti udh having sex dgn org2 lokal dinegri itu sih meski belum menikah.kdg ini suka gw pikirin knp ya cew2 WNI itu mau aja diajak having sex tnp nikah?cb nikah kan stts lu lbh terjamin disana,Negatif
1.25660570836936E+018,Sat May 02 15:25:22 +0000 2020,WNI yang diluar negeri baik yang pulang sukarela atau dipulangkan secara paksa pd negera tertentu diharapkan pemulanganya dintresgasikan pada satu titik atau wadah (Khusus Udara) Darat - Laut Itu dibuat skema skenario perencanan strategi setiap daerah perlakukan yang layak.,Positif
1.52460265561557E+018,Thu May 12 04:09:33 +0000 2022,@fauzanindonisi @fauzansamsury @DarulDharul @Widi99962582 @satriadjenar @SugiKawuloAlit @MjAgungNugroho1 @faruq06254776 @tatakujiyati @aniesbaswedan @bpkri @KPK_RI @VIPNetizen @Reiza_Patters @ilhamjati4 @Kimberley20101 @Louis_chantika @Puspenkum @DivHumas_Polri @KurangNgopi11 @SKakilima @AniesIndonesia @LANGKAHANIES @Relawananies @SAHABATAnies1 @InfokomJakmania @Korlap_Jak @PajerStore @KRMTRoySuryo2 @H_Sutiyoso @disporadkijkt @dprddki @dprddkijakarta Dongo....otakmu ga nyampe ternyata. 11T itu adalah uang WNI yg disimpen di bank2 luar negeri. Dan data siapa saja WNI itu sdh ada ditangan pak Jokowi. Pak Jokowi mengeluarkan kebijakan Tax amnesti supaya para WNI itu Manarik uangnya diluar dan simpan di bank2 RI Paham ya ?,Netral
1.24452098797206E+018,Mon Mar 30 07:05:00 +0000 2020,Update WNI diluar Negeri 12 sembuh 2 meninggal Dan 113 Orang Positif Corona https://t.co/yssg5pJSgf,Netral
1.78525428031813E+018,Tue Apr 30 10:26:03 +0000 2024,Opung Luhut bilang kalo pemerintah sedang planning buat memberikan dwikewarganegaraan bagi mantan2 wni yang tinggal diluar negeri agar mereka bisa kembali ke indonesia dan bekerja disini. Suatu langkah yang bagus. Semoga cepat terealisasi. https://t.co/ExCsVy0ncL,Netral
1.9739316126154E+018,Fri Oct 03 02:02:24 +0000 2025, Jadi penentu lolos! Simak essay 4 beasiswa penuh + cara jawabnya biar aplikasimu makin kuat #beasiswa #beasiswapenuh #essaybeasiswa #sisgp #aas #fulbright #lpdp #studyabroad #scholarship https://t.co/5F7qJzhGiG,Positif
1.89005356025325E+018,Thu Feb 13 15:00:58 +0000 2025,Kayaknya kenapa gue super kuesel sama orang awam econ / finance tapi rahang nya enteng bilang Indonesia bubar semata2 krn brain drain (#kaburajadulu) -&gt; zero production -&gt; credit / bank crisis tuh karenaaa Tahun lalu abis develop procedure dari HQ bahas Basel III (LCR &amp; NSFR),Positif
1.51914028785509E+018,Wed Apr 27 02:24:03 +0000 2022,@BetaEpsilonPhi @PNS_Ababil Apakah ada studi terkait trend resign talenta muda di lingkungan ASN dan potensi brain drain birokrasi Indonesia?,Netral
2.04282894393453E+018,Sat Apr 11 04:55:48 +0000 2026,Beasiswa Indonesia Bangkit (BIB) Kemenang BIB Kemenag (Beasiswa Indonesia Bangkit) adalah program beasiswa penuh kolaborasi Kementerian Agama dan LPDP Kemenkeu untuk studi S1 S2 dan S3 di dalam/luar negeri. https://t.co/wh8W6wYqoW https://t.co/4KiE2nlOmN,Negatif
1.86386172085236E+018,Tue Dec 03 08:23:57 +0000 2024,Yang pertama kali terpikirkan ketika gw ngelihat wisuda adek gw di Tohoku Uni yang banyak banget dari mereka orang Indonesia : Brain Drain Mana orangnya itu-itu aja kalo pernah ikut olimpiade sains sampe nasional/dapet medali ya pasti tau banyak. Pocket-pocket brain drain,Netral
1.22833981126769E+018,Fri Feb 14 15:26:47 +0000 2020,@carsita89 @BKNgoid Oh jd WNI diluar negeri lulus semua gt,Netral
1.2274579551482E+018,Wed Feb 12 05:02:36 +0000 2020,Apapun masalah yang dihadapi WNI diluar negeri Negara wajib hadir memberi bantuan kecuali WNI yang menjadi anggota ISIS,Negatif
1.23582805409142E+018,Fri Mar 06 07:22:23 +0000 2020,@WR_4AG226 sekelas BUPATI SAJA BANYUWANGI PONOROGO MADIUN MEMBAGI MASKER UNTUK WNI YG DILUAR NEGERI MASA GUBERNUR GA KUAT BAGI GRATIS,Netral
1.7852387785267E+018,Tue Apr 30 09:24:27 +0000 2024,Indonesia plans to offer dual citizenship to halt brain drain https://t.co/nqhTttNi4n,Netral
2.03921370760003E+018,Wed Apr 01 05:30:09 +0000 2026,@Heraloebss saat magang harus pinter-pinter cari relasi Miss begitu kelar S1 bisa diperhitungkan atau ambil S2 dengan beasiswa LPDP . Perihal masa depan itu tergantung diri masing -masing dia mau menyambut bola atau menunggu bola itu datang. CMIIW,Negatif
2.04286656709723E+018,Sat Apr 11 07:25:18 +0000 2026,Kuliah S2 Gratis di Spanyol Beasiswa LPDP-IE University 2026 Dibuka https://t.co/arhIs68n4a,Netral
1.23578480546522E+018,Fri Mar 06 04:30:32 +0000 2020,lalu bagaimana dengan indonesia ? gw sepakat dengan pemikiran @uusbiasaaja dalam podcast @corbuzier sepertinya ga hanya 2 yang WNI terkena corona (diluar dari konteks WNI yang ada diluar negeri) pasti ada lebih dari ini dan pasti ada konspirasi .,Positif
1.96633844219712E+018,Fri Sep 12 03:09:52 +0000 2025,DPR Soroti Tunjangan Biaya Hidup Beasiswa LPDP yang Tidak Cukup https://t.co/zm0HnDj3l7,Netral
1.24589333615139E+018,Fri Apr 03 01:58:13 +0000 2020,Kemenlu RI melaporkan WNI diluar negeri yg terkena #VirusCorona ada 193 orang 5 meninggal dunia 29 orang telah sembuh. WNI meninggal di Singapura 2 orang Malaysia 2 orang Inggris 1 orang. Sementara itu 49 WNI yg menjadi ABK terkena #COVIDー19 ada di berbagai kapal pesiar.,Netral
1.53201188944983E+018,Wed Jun 01 14:51:12 +0000 2022,@D32NA @geloraco Setau saya sih WNA yg masuk indo maupun WNi yg diluar negeri dokumen sah nya ya paspor n visa mas ada masa berlakunya lagi.. Bukannya KTP hanya untuk penduduk asli??,Negatif
1.88873224322247E+018,Sun Feb 09 23:30:32 +0000 2025,It is a shame that the educated youth want to leave abroad for a better life. Unless Indonesia deals with the brain drain on a policy level this will intensify.,Netral
1.68020348786983E+018,Sat Jul 15 13:11:42 +0000 2023,Silahkan bilang fenomena mahasiswa Indonesia kabur ke SG cari kesempatan kerja sbg brain drain. Tapi gw tau SG ga punya org² dgn etos kerja tertinggi seperti petani² tadah hujan di Indonesia. Hanya dgn melihat mereka kerja sehari² mahasiswa bisa belajar banyak ttg kehidupan.,Netral
1.83406009993524E+018,Thu Sep 12 02:42:57 +0000 2024,@im_notslim @moshimoshiaw Indonesia ga bakal rugi LMAOOO keliatan gapernah baca Minimal banyakin wawasan. Coba tutup twitter dulu baca-baca dulu soal brain drain baru balik lagi. Daripada argumentasi lu kosong.,Negatif
1.23869850701741E+018,Sat Mar 14 05:28:32 +0000 2020,@HaloKBR Sustaination Zero Waste Bukan Hanya tentang Mengganti Sedotan Plastik Penulis : Dwi Sasetyaningtyas @HaloKBR,Positif
1.93589188279584E+018,Fri Jun 20 02:46:06 +0000 2025,Makin banyak negara mau brain drain generasi muda Indonesia. Karena mereka tahu pemerintah Indonesia malah mau kirim mereka keluar dan tidak punya pekerjaan untuk mereka ketika kembali. #LPDP adalah kebijakan yang salah! https://t.co/9DUaHpJZSk,Negatif
2.04194598562739E+018,Wed Apr 08 18:27:15 +0000 2026,@hope_emak @BosPurwa yang begini2 bikin orang males jadi WNI. Bener banget itu Dwi Sasetyaningtyas: Cukup dia saja yang jadi WNI anak dia jangan.,Netral
1.82570399757305E+018,Tue Aug 20 01:18:47 +0000 2024,@ainunnajib @lilyaquina Biar wake up call buat pemerintah Indonesia ada brain drain. Keenakan ga ada pembinaan numpang nama baik doang.,Negatif
1.41620163144879E+018,Sat Jul 17 01:02:35 +0000 2021,@FadhlilRizkiM @kakakamri @GilangHamidy @ardisatriawan @Farvas @PNS_Ababil Brain drain itu sesuatu yg belum pernah terbukti di negara manapun. Kalau mampu bayar kembali LPDP dan fasilitas Negara yg dipakai untuk kuliah silahkan cari pekerjaan di luar negeri sekalian bawa keluarga biar Bangsa Indonesia ini menyebar.,Negatif
1.69928618374932E+018,Wed Sep 06 04:59:32 +0000 2023,@SALLY07195073 WNI diluar negeri lebih cenderung objektif menilai figur ,Negatif
1.95772208897606E+018,Tue Aug 19 08:31:33 +0000 2025,Beasiswa LPDP IE University 2025 Dibuka Kesempatan Kuliah Gratis S2 di Spanyol https://t.co/g0Wld4Vjzh,Positif
1.95233421853895E+018,Mon Aug 04 11:42:04 +0000 2025,Kelas private 1 on 1 Jadwal kelas fleksibel bisa request jam dan materi Modul &amp; recording tiap meetings etc #TOEFL #IELTS #lesbahasainggris #kursusbahasainggris #les #kursus #beasiswa #english #Scholarships #studyabroad #bimbel #LPDP #CPNS #BUMN #IISMA #GKS #AAS #course https://t.co/SfyJ1jV9VR,Netral
2.0286528376688E+018,Tue Mar 03 02:05:01 +0000 2026,Menurut Anhar Dwi Sasetyaningtyas seharusnya bisa pergi ke Inggris karena dia dapat bantuan belajar dari pemerintah Indonesia namanya beasiswa LPDP. https://t.co/9zGVGtykSi} https://t.co/ZjwKyAnBgw,Netral
1.49932115178884E+018,Thu Mar 03 09:49:53 +0000 2022,8) Kembali ke masalah brain drain / LPDP / bagaimana membujuk diaspora anak teknik Indonesia pulang saran saya adalah kita fokus ke dunia software / startup. Lupakan dunia hardware (mobil listrik chip roket) untuk sementara. Choose wisely your battle! Alasannya....,Netral
2.04194598562739E+018,Wed Apr 08 18:27:15 +0000 2026,@hope_emak @BosPurwa yang begini2 bikin orang males jadi WNI. Bener banget itu Dwi Sasetyaningtyas: Cukup dia saja yang jadi WNI anak dia jangan.,Negatif
1.31452056113391E+018,Fri Oct 09 10:58:19 +0000 2020,Asal Indonesia kerja di Ukraine. Jenius yg mungkin ga ditawarkan apa-apa oleh negara ini. Brain drain setelah sukses dibilang orang Indonesia.,Netral
2.02929719535542E+018,Wed Mar 04 20:45:28 +0000 2026,Jd saya tdk setuju dg pernyataan bpk purbaya bahwa ibu dwi sasetyaningtyas tdk mempunyai rasa nasionalisme.,Negatif
2.03420696696138E+018,Wed Mar 18 09:55:09 +0000 2026,PENGUMUMAN PENTING UNTUK PEJUANG BEASISWA LPDP 2026! Lembaga Pengelola Dana Pendidikan (LPDP) telah merilis jadwal seleksi terbaru dengan beberapa penyesuaian signifikan. Baca selengkapnya: https://t.co/23MyenslUJ #LPDP2026 #BeasiswaLPDP #JadwalLPDP #InfoBeasiswa https://t.co/aswrbGWYRG,Negatif
1.95275942090107E+018,Tue Aug 05 15:51:41 +0000 2025,5049-5052. testi joki tugas essay beasiswa unggulan dan LPDP yukkk! siapa nih yang mau joki tugas essay untuk lomba beasiswa ataupun tugas biasa bs lgsg ke https://t.co/hpDxY8Q6sR ️ https://t.co/RilBbYiJgC,Negatif
1.23358535309464E+018,Sat Feb 29 02:50:41 +0000 2020,SIM Internasional Online Inovasi Korlantas Polri Untuk Dunia (SIM) Internasional Online resmi launching di kantor Korlantas Polri Jumat 28/2/2020 SIM Internasional adlh dokumen legal yg wajib dimiliki olh WNI maupun wisatawan mancanegara hendak mengemudi diluar negeri https://t.co/4S2w1vvgEa,Netral
1.89543041239182E+018,Fri Feb 28 11:06:40 +0000 2025,Migrasi talenta Indonesia ke luar negeri bukan semata-mata brain drain tetapi dapat menjadi brain circulation yang menguntungkan jika dikelola dengan baik. #Opini #AdadiKompas https://t.co/X5VcaEf5sM,Negatif
1.59893067863648E+018,Sat Dec 03 06:42:35 +0000 2022,sekarepe kon lah..... dulu blg ada 11rb trilyun dikroscek kominfo tnyt aset WNI diluar negeri . bkn pemerintah(noted) https://t.co/bqjgvd68H5,Netral
1.24451972971003E+018,Mon Mar 30 07:00:00 +0000 2020,Update WNI diluar Negeri 12 sembuh 2 meninggal Dan 113 Orang Positif Corona https://t.co/yssg5psgRF,Positif
2.04392532325608E+018,Tue Apr 14 05:32:26 +0000 2026,@ardisatriawan TOEFL ratusan ribu sekali tes. IELTS sampai jutaan. LPDP mewajibkan ini. Secara gak langsung sulit bagi kelas menengah kebawah (rentan) bisa akses beasiswa ini. Sebab biaya tesnya bisa mencapai satu bulan gaji bapak kepala rumah tangga di bukan daerah inti perkotaan.,Netral
1.89031507007839E+018,Fri Feb 14 08:20:07 +0000 2025,@Malika6027 Loh? Bukannya warga Twitter itu pinter-pinter ya? Masa gak bisa memahami perbedaan kata. 11-11 5 sama warga Tiktok komentarnya. Gak maksud ngebela Menteri Bahlul tapi yang orang itu maksud WNI yang PINDAH KEWARGANEGARAAN bukan yang SEDANG BEKERJA diluar negeri.,Positif
1.31170372396232E+018,Thu Oct 01 16:25:12 +0000 2020,Kenapa orang² yang katanya pintar penalarannya malah begini. Kalau begitu bagi luar negeri Indonesia adalah satu²nya negara yang menyepelekan soal Covid dari awal muncul hingga banyak negara asing melarang WNI masuk ke negaranya. Dan itu hal yang tidak biasa diluar negeri.,Negatif
1.97155032428569E+018,Fri Sep 26 12:20:01 +0000 2025,S2 S3 di luar negeri bagusan ambil beasiswa apa yh?? lpdp atau husband scholarship?? maaf gugup,Netral
1.51493792689096E+018,Fri Apr 15 12:05:22 +0000 2022,@Helmi_Felis What !!! Kalau Anies menggantikan yg terjadi negara terpecah berdasarkan agama. Tidak ada Indonesia lagi. Kemajuan berantakan mundur ke zaman pra kemerdekaan. Brain drain orang2 kabur semua ke lain negara. Benar2 mimpi buruk.,Negatif
1.87617395304532E+018,Mon Jan 06 07:48:22 +0000 2025,@Bhikhshu No. Procreate and Prosper there. Make new colonies. Embrace Iskon movements. Brain Drain should stop but any Hindu wanting to go outside shouldn't be a problem. Guyana/Mauritius/Fiji/Nepal are Important Indian Colonies. India should invest in Hindufication of Indonesia.,Netral
1.85650457357547E+018,Wed Nov 13 01:09:17 +0000 2024,@Anastasia10810 @LexWu_13 Tergantung perspektif.. minta maaf buat orang lain bukan berarti sok²an.. bisa jd orangnya terlalu aware &amp; cinta jd malu kalo ada sesama nya bikin salah.. banyak ko warga indo yg malu &amp; minta maaf buat WNI yg bikin salah diluar negeri..,Negatif
1.85880428482733E+018,Tue Nov 19 09:27:31 +0000 2024,@chuentoi @aryapradanab @BebasVisaID @IvanRT05 @PejuangPaspor @MikeyAM97 @oak_math_lee_91 @erika_solo @sandmanindo @yovie_myg If that continues it s the brain drain for Indonesia not good for the future skilled &amp; educated people should be here helping the country rather than some other country but I understand the frustration 2 so I don t know what to say even though I m generally an optimistic person,Netral
1.42319506036814E+018,Thu Aug 05 08:11:58 +0000 2021,@hipohan @abahtwin Menurut sy Kominfo benar itu data aset WNI diluar negeri baiknya bikin juga data aset orang-2 LN di negerinya masing biar data yg dikantongin tdk cuman 11 ribu T tapi data aset orang dak dunia....dasar gak ada kerjaannnn,Netral
1.25099468854007E+018,Fri Apr 17 03:49:10 +0000 2020,Ojol ditarik kesana kemari. Rakyat itu seluruh manusia WNI baik didalam ataupun diluar negeri bos. Bukan ojol doang rakyat kalian. Hancur kali lah cara berfikir kalau begini,Negatif
2.04107761596512E+018,Mon Apr 06 08:56:39 +0000 2026,Beasiswa Akselerasi Magister 2026 LPDP Buka Pendaftaran https://t.co/3qM5xWobpy,Netral
1.15603057121192E+018,Tue Jul 30 02:35:40 +0000 2019,Ini yg bikin harga diri Bangsa tercoreng diluar Negeri WNI dijadikan Budak mereka ada di dalam negeri juga pongah suka ngatur2...,Negatif
1.88733672799778E+018,Thu Feb 06 03:05:15 +0000 2025,badan pemerintah di Indonesia berusaha mencegah brain drain adalah salah satu berita paling lucu yang pernah saya baca.,Netral
2.03555229142054E+018,Sun Mar 22 03:00:59 +0000 2026,Ketentuan Pembuatan LOA Untuk Beasiswa LPDP 2026 Buat yang masih bingung LoA ini merupakan surat resmi dari perguruan tinggi yang menyatakan bahwa kamu telah diterima sebagai mahasiswa di kampus tersebut. Nah apa saja 6 hal tersebut? Yuk disimak!. https://t.co/h4dZS62ETs https://t.co/fTkWN9J9KC,Negatif
1.89242471543362E+018,Thu Feb 20 04:03:06 +0000 2025,@ecommurz brain drain from indonesia already exist from years ago. kaburaja will only accelerate the already high level of brain drain.,Negatif
2.02991347821202E+018,Fri Mar 06 13:34:21 +0000 2026,@Urrangawak emang paling bener itu org yg bilang cukup aku aja yang WNI anakku jangan ,Netral
1.11912531584488E+018,Fri Apr 19 06:27:22 +0000 2019,@fadlizon @mediaindonesia Bang...nanya...gimana tuch pemilu yg diluar negeri di taiwan hongkong dan sidney...bnyak wni yg g bisa coblos padahal mayoritas pemilih nmr 1. Tlg bilangin ke kpu juga ya bang...suruh adil dlm hal itu,Negatif
1.88930074963048E+018,Tue Feb 11 13:09:34 +0000 2025,Dampak dari fenomena ini terhadap Indonesia sangat signifikan. Fenomena brain drain terjadi ketika orang-orang berbakat dari suatu negara memilih pergi atau bekerja di luar negeri sehingga Indonesia kehilangan sumber daya manusia yang penting.,Negatif
1.8650009169168E+018,Fri Dec 06 11:50:43 +0000 2024,Mari kita dukung Brain Drain Indonesia dengan #KaburAjaDulu biar Indonesia dihuni sama buzzer voter dan simpatisan 02-Mulyoon-KIM Plus,Negatif
1.75070453964754E+018,Fri Jan 26 02:17:43 +0000 2024,apasih fenomena brain drain? nih Mindy kasih jawabannya! buat kalian yg bertanya-tanya kenapa banyak awardee LPDP yang milih buat gak pulang ke Indonesia dan menetap di luar negeri liat info ini ya! https://t.co/yOzKsFusl8,Netral
1.86488813244295E+018,Fri Dec 06 04:22:33 +0000 2024,@liaasister bukan miftah yg malu wni termasuk yg diluar negeri asli malu semua,Negatif
1.11778744023049E+018,Mon Apr 15 13:51:07 +0000 2019,Rkyt yg baik ikut anjuran umaronya sama presiden nya jgn golput ya nurut dgn golput apa bs merubah keadaan ?? liat tuh wni yg diluar negeri demi nyoblos rela antri berjam jam,Negatif
1.67470954142093E+018,Fri Jun 30 09:20:43 +0000 2023,@JitumboWutombo @andisvi @idextratime Beda lah kocak Prancis rata rata imigran loh ini punya darah indonesia lu samain ama imigran ya ga masuk. Bayangin lu WNI tinggal diluar negeri punya anak disana terus dateng di Indo dikatain Imigran duh kocak,Negatif
1.95702870742993E+018,Sun Aug 17 10:36:18 +0000 2025,@feng9mihowl bener kalau emang gamau balik mending pakai beasiswa dari uni nya aja gaperlu pakai lpdp sama aja kalian kayak koruptor,Positif
2.03019785389388E+018,Sat Mar 07 08:24:22 +0000 2026,Profil Pendidikan Arya Iwantoro Suami Dwi Sasetyaningtyas yang Turut 'Dikuliti' Warganet Disebut Langgar Aturan LPDP https://t.co/sNFY0VEOf9,Negatif
1.78404660183904E+018,Sat Apr 27 02:27:10 +0000 2024,@zainalmusyaffak Itu tandanya apa jika WNI pada berobat diluar negeri......udh merugi baru di omong,Negatif
1.75234023471567E+018,Tue Jan 30 14:37:23 +0000 2024,Rekomendasi vlogger WNI terbaik versi kalian yang bikin konten diluar negeri.,Negatif
2.03466027834507E+018,Thu Mar 19 15:56:27 +0000 2026,@DoruyDx On the plus sides atleast it will reverse the brain drain as an AfD cabinet will deport them to Indonesia,Negatif
1.96018846975958E+018,Tue Aug 26 03:52:04 +0000 2025,Siap-siap Kementrans akan Luncurkan Beasiswa Patriot 2026 Uang Saku Dijanjikan Lebih Besar dari LPDP https://t.co/YlaRcmSVCi,Netral
1.92436892889954E+018,Mon May 19 07:38:00 +0000 2025,@ardisatriawan Menuju Indonesia emas Menuju Indonesia brain drain ️️️ #IndonesiaGelap,Negatif
2.03848958258156E+018,Mon Mar 30 05:32:44 +0000 2026,@elvesgarden @vivantgarden Warga mau dikasih beasiswa setara LPDP Kak. (KAGAK),Positif
1.64868933388352E+018,Wed Apr 19 14:05:43 +0000 2023,@DitAnggreyni @kevinpramudya_ pernah tinggal diluar negeri beberapa kali. saran saya jauhi WNI dekati warlok &amp; expat demi ketentraman hati &amp; keluasan wawasan https://t.co/n0wfz6kx91,Negatif
1.52827832700543E+018,Sun May 22 07:35:21 +0000 2022,@NickJon46108833 Sad. What a brain drain Russia has suffered from under Putin. This is - or was - the country of the Sputnik and the world's top chess players. This said in 1947 the Netherlands called its invasion of Indonesia a police action ( Politionele Actie).,Negatif
2.03610475281644E+018,Mon Mar 23 15:36:16 +0000 2026,Tips Wawancara Beasiswa LPDP 4 Contoh Pertanyaan LPDP Dalam/Luar Negeri yang Menjebak dan Cara Menjawabnya,Negatif
2.03964293480786E+018,Thu Apr 02 09:55:45 +0000 2026,Pendaftaran Beasiswa LPDP Australia Awards telah dibuka. Beasiswa ini mendukung para profesional 🇮🇩 untuk mengejar gelar Master di bidang prioritas di universitas-universitas terkemuka 🇦🇺. Daftar sebelum 4 Mei: https://t.co/nU7RBrYjUK https://t.co/0FhPZNULZZ,Netral
2.03753205640689E+018,Fri Mar 27 14:07:52 +0000 2026,@yudiwibowo976 @liputan6dotcom @darbento88 Sekarang loe bilang pengangguran saat anaknya dapat beasiswa LPDP loe bilang anak org kaya gk pantas terima beasiswa. DASAR TERMUL TOLOL,Netral
1.43522796684229E+018,Tue Sep 07 13:06:27 +0000 2021,Admin @satgascovid19id mohon penjelasan apakah ketika wni Yg kerja diluar negeri lalu pulang ketanah air diwajibkan utk menginap dihotel milenium seminggu Yg bea nya mencapai 8 jutaan ? Apakah itu bentuk UU / aturan Yg baru hrs menginap dihotel milenium ?,Positif
1.59290110812059E+018,Wed Nov 16 15:23:13 +0000 2022,@AgastyaNgegas @PandaMerahku @TxtdariHI IT dan PT nya bagus percuma kalo lulusannya pada banyak keluar semua dari India alasannya kenapa banyak ceo perusahaan barat orang india salah satunya karena India tidak memiliki tempat untuk menampung. Brain drain disana itu salah satu paling parah. Indonesia masih lebih maju,Negatif
2.02758568130476E+018,Sat Feb 28 03:24:31 +0000 2026,@nico_inoo @insidefolkative Karena pernyataannya viral: nunjukin paspor Inggris anaknya &amp; bilang cukup aku aja WNI anakku jangan usahain paspor WNA kuat . Dia alumni LPDP (beasiswa negara dari pajak rakyat) jadi banyak netizen anggap kurang nasionalis &amp; nggak menghargai dana publik. Suaminya juga,Netral
1.32484884747919E+018,Fri Nov 06 22:59:14 +0000 2020,@fadlizon @mohmahfudmd Narasi kebencian terhadap HRS sangat terasa Aromanya . dan itu tdk lazim diucapkan oleh seorang Menkopulhukam terhadap WNI diluar negeri.,Negatif
1.86503510099772E+018,Fri Dec 06 14:06:33 +0000 2024,@dondihananto Om Jensen abis baca liputannya @BiLLYKHAERUDIN dkk di @hariankompas soal ga kompetennya pemerintah menghadapi brain drain bangsa Indonesia ya ngapain bikin RnD disini mending di Singapura.,Negatif
