conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sumber_file;;;;;;,sentimen
1900000000000002842,Tue May 05 01:28:32 +0000 2026,79,"Menurut data terbaru, banyak diskusi soal alasan sebagian penerima beasiswa milih menetap di luar negeri. boleh share pengalaman jg Data resmi soal ini blm terlalu banyak dipublikasikan ke publik. tempo.co/lpdp2026 #PendidikanIndonesia #WNI",1900000000000002842,,,in,Indonesia,37,51,24,https://x.com/user_424389/status/1900000000000002842,700002842,user_424389,,netral
1900000000000002695,Tue Oct 21 03:51:21 +0000 2025,82,"Numpang tanya, berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus. boleh share pengalaman jg Data resmi soal ini blm terlalu banyak dipublikasikan ke publik. bit.ly/lpdp-news",1900000000000002695,,,in,"Jakarta, Indonesia",27,69,49,https://x.com/user_937516/status/1900000000000002695,700002695,user_937516,,netral
1900000000000001745,Fri Jan 03 21:09:31 +0000 2025,618,"Ga abis pikir gw sama mindset giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2 🤔",1900000000000001745,,,in,"Yogyakarta, Indonesia",15,77,54,https://x.com/user_116233/status/1900000000000001745,700001745,user_116233,,negatif
1900000000000000478,Sun Nov 23 23:44:51 +0000 2025,436,Gw dukung sih pendapat loyalitas ke negara itu penting tp masa depan anak lbh penting drpd sekadar nasionalisme doang. wkwk emg kenyataan pahit sih 🙏,1900000000000000478,,,in,,36,51,14,https://x.com/user_290039/status/1900000000000000478,700000478,user_290039,,positif
1900000000000000132,Fri Aug 08 18:53:30 +0000 2025,744,Setuju bgt sama yg bilang buat apa balik kalo di sini aja susah dpt kerja yg layak. ini yg gw rasain jg btw belum lagi Ga semua yg milih di luar negeri itu berarti gak cinta Indonesia. #IndonesiaEmas 🤣,1900000000000000132,,,in,"Yogyakarta, Indonesia",26,23,209,https://x.com/user_987327/status/1900000000000000132,700000132,user_987327,,positif
1900000000000001188,Tue Jun 17 19:14:00 +0000 2025,825,"Setuju bgt sama yg bilang aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri. ga munafik itu jujur bgt",1900000000000001188,,,in,"Bandung, Indonesia",25,118,99,https://x.com/user_161448/status/1900000000000001188,700001188,user_161448,,positif
1900000000000000646,Sun Jun 08 21:50:06 +0000 2025,189,@ceritawni Kalo gw jadi mereka jujur gw milih udah capek liat sistem yg gini2 aja dari dulu. capek liat siklus yg sama terus 😔,1900000000000000646,,ceritawni,in,"Bandung, Indonesia",2,49,54,https://x.com/user_376876/status/1900000000000000646,700000646,user_376876,,positif
1900000000000001201,Wed May 13 19:33:47 +0000 2026,95,"Anjir kok bisa2nya udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. semoga sadar diri lah ya soalnya Coba bayangin kalo dana LPDP itu dipake buat bangun pendidikan di daerah tertinggal, pasti lbh berdampak. 😤",1900000000000001201,,,in,"Yogyakarta, Indonesia",28,43,50,https://x.com/user_637130/status/1900000000000001201,700001201,user_637130,,negatif
1900000000000002895,Wed Nov 19 18:45:18 +0000 2025,109,"@sobatlpdp Info aja, topik ini muncul lagi stlh ada thread viral soal WNI yg pindah kewarganegaraan. ada yg bisa jelasin lbh detail? #BeasiswaLPDP #Nasionalisme",1900000000000002895,,sobatlpdp,in,"Yogyakarta, Indonesia",23,16,5,https://x.com/user_169099/status/1900000000000002895,700002895,user_169099,,netral
1900000000000001978,Fri Mar 14 00:36:13 +0000 2025,222,"@kabarpendidikan Gimana ceritanya bisa mikir giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2. dasar gak tau diuntung 🥲",1900000000000001978,,kabarpendidikan,in,"Medan, Indonesia",39,120,289,https://x.com/user_671030/status/1900000000000001978,700001978,user_671030,,negatif
1900000000000000741,Mon Jun 15 01:45:18 +0000 2026,521,"Honestly gw jg mikir gitu, mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill. ga munafik itu jujur bgt #WNI 😂",1900000000000000741,,,in,"Yogyakarta, Indonesia",26,0,267,https://x.com/user_58174/status/1900000000000000741,700000741,user_58174,,positif
1900000000000000405,Thu Jul 03 00:13:22 +0000 2025,505,Kalo gw jadi mereka jujur gw milih buat apa balik kalo di sini aja susah dpt kerja yg layak terus Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri.,1900000000000000405,,,in,"Bandung, Indonesia",36,115,18,https://x.com/user_507680/status/1900000000000000405,700000405,user_507680,,positif
1900000000000001713,Fri Feb 06 11:12:06 +0000 2026,77,"Miris liat yg pikirannya kek gini ini namanya lari dari tanggung jawab, udah janji ikatan dinas kok malah cari celah. sender kudu introspeksi ‼️",1900000000000001713,,,in,"Bandung, Indonesia",15,105,176,https://x.com/user_98923/status/1900000000000001713,700001713,user_98923,,negatif
1900000000000002988,Sun Mar 16 17:34:34 +0000 2025,65,"@duniapendidikan Numpang tanya, berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus. ada yg bisa jelasin lbh detail? cnbcindonesia.com/lpdp-update",1900000000000002988,,duniapendidikan,in,"Yogyakarta, Indonesia",23,78,12,https://x.com/user_481547/status/1900000000000002988,700002988,user_481547,,netral
1900000000000002176,Tue Dec 09 00:54:33 +0000 2025,577,Njir egois bgt sih pola pikir kek gini sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri #BrainDrain #Nasionalisme,1900000000000002176,,,in,"Surabaya, Indonesia",25,17,184,https://x.com/user_602987/status/1900000000000002176,700002176,user_602987,,negatif
1900000000000000730,Wed Jun 03 20:23:32 +0000 2026,629,Wajar sih kalo org mikir mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill ‼️,1900000000000000730,,,in,,5,45,47,https://x.com/user_388151/status/1900000000000000730,700000730,user_388151,,positif
1900000000000000957,Wed Nov 05 23:13:16 +0000 2025,584,"@ruangkelas_id Real talk, mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill",1900000000000000957,,ruangkelas_id,in,Indonesia,35,7,37,https://x.com/user_792615/status/1900000000000000957,700000957,user_792615,,positif
1900000000000000948,Tue Mar 25 05:14:12 +0000 2025,43,Gw dukung sih pendapat toh negara jg gak ngasih jaminan apa2 buat generasi selanjutnya. wkwk emg kenyataan pahit sih 💀,1900000000000000948,,,in,"Medan, Indonesia",40,89,158,https://x.com/user_716198/status/1900000000000000948,700000948,user_716198,,positif
1900000000000002880,Wed Apr 09 13:05:43 +0000 2025,11,"Info aja, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri Perlu diskusi lbh lanjut soal regulasi ini biar semua pihak jelas. #KaburAjaDulu",1900000000000002880,,,in,,25,101,57,https://x.com/user_44860/status/1900000000000002880,700002880,user_44860,,netral
1900000000000000864,Sun Jun 22 07:20:22 +0000 2025,718,Ngerti bgt knp ada yg beropini mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill. sender ngomong apa adanya,1900000000000000864,,,in,,2,31,30,https://x.com/user_464246/status/1900000000000000864,700000864,user_464246,,positif
1900000000000000285,Thu Aug 14 07:11:55 +0000 2025,306,Jujur relate bgt sih sama opini udah capek liat sistem yg gini2 aja dari dulu. ga munafik itu jujur bgt selain itu Yg penting kita tetep bawa nama baik Indonesia walau tinggal di luar negeri. 🙏,1900000000000000285,,,in,"Medan, Indonesia",18,33,109,https://x.com/user_995913/status/1900000000000000285,700000285,user_995913,,positif
1900000000000001949,Wed Feb 19 07:40:59 +0000 2025,5,Ini yg bikin gw kesel liat opini LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang 🤔,1900000000000001949,,,in,"Jakarta, Indonesia",13,42,158,https://x.com/user_673124/status/1900000000000001949,700001949,user_673124,,negatif
1900000000000001996,Fri Aug 01 04:08:54 +0000 2025,556,Emg dasar LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. ini yg bikin nama Indonesia jelek di luar,1900000000000001996,,,in,,14,12,93,https://x.com/user_448952/status/1900000000000001996,700001996,user_448952,,negatif
1900000000000001122,Mon May 05 11:14:01 +0000 2025,95,"@obrolanwarga Gw dukung sih pendapat aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri. capek liat siklus yg sama terus di sisi lain Toh negara jg ga selalu adil sama rakyatnya, jd wajar kalo org cari opsi lain. 😂",1900000000000001122,,obrolanwarga,in,"Bandung, Indonesia",13,69,194,https://x.com/user_946497/status/1900000000000001122,700001122,user_946497,,positif
1900000000000000817,Wed Feb 26 12:13:09 +0000 2025,584,Kalo gw jadi mereka jujur gw milih udah capek liat sistem yg gini2 aja dari dulu 😂,1900000000000000817,,,in,"Surabaya, Indonesia",20,72,203,https://x.com/user_602949/status/1900000000000000817,700000817,user_602949,,positif
1900000000000001540,Mon Jan 05 21:24:52 +0000 2026,688,"Miris liat yg pikirannya kek gini giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2 selain itu Jangan salahin negara mulu, introspeksi diri jg dong sblm nyalahin sistem. 🥲",1900000000000001540,,,in,"Surabaya, Indonesia",38,45,151,https://x.com/user_438983/status/1900000000000001540,700001540,user_438983,,negatif
1900000000000002293,Sat Dec 27 22:57:58 +0000 2025,323,Emg dasar sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri. dasar gak tau diuntung,1900000000000002293,,,in,"Bandung, Indonesia",16,47,38,https://x.com/user_656420/status/1900000000000002293,700002293,user_656420,,negatif
1900000000000002882,Sat May 09 13:39:48 +0000 2026,25,Ada yg tau ga opini 'aku aja WNI anakku jangan' ini lagi trending di kalangan anak muda soal masa depan #BraindDrain,1900000000000002882,,,in,"Medan, Indonesia",5,116,34,https://x.com/user_720425/status/1900000000000002882,700002882,user_720425,,netral
1900000000000000495,Mon Mar 17 10:57:51 +0000 2025,226,Jujur relate bgt sih sama opini udah capek liat sistem yg gini2 aja dari dulu. capek liat siklus yg sama terus 💀,1900000000000000495,,,in,"Yogyakarta, Indonesia",1,90,166,https://x.com/user_577818/status/1900000000000000495,700000495,user_577818,,positif
1900000000000001533,Tue Feb 03 21:30:28 +0000 2026,160,Njir egois bgt sih pola pikir kek gini kalo semua org mikir gini generasi depan mau dibangun sama siapa coba #WNI 😭,1900000000000001533,,,in,,30,15,265,https://x.com/user_196243/status/1900000000000001533,700001533,user_196243,,negatif
1900000000000001239,Mon Jun 30 04:47:53 +0000 2025,574,"@beasiswaupdate Ga abis pikir gw sama mindset kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh 😤",1900000000000001239,,beasiswaupdate,in,,15,103,27,https://x.com/user_609519/status/1900000000000001239,700001239,user_609519,,negatif
1900000000000002228,Sun Jul 06 20:46:48 +0000 2025,689,"Emg dasar kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh. mental kabur emg parah selain itu Ikatan dinas itu bukan penjara, itu bentuk tanggung jawab balas budi ke negara. 💀",1900000000000002228,,,in,"Bandung, Indonesia",17,1,120,https://x.com/user_46814/status/1900000000000002228,700002228,user_46814,,negatif
1900000000000001366,Sat Sep 06 08:43:49 +0000 2025,756,Ini yg bikin gw kesel liat opini udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. ini yg bikin nama Indonesia jelek di luar #BeasiswaLPDP 😤,1900000000000001366,,,in,"Surabaya, Indonesia",1,12,205,https://x.com/user_661356/status/1900000000000001366,700001366,user_661356,,negatif
1900000000000002588,Mon Jul 28 16:17:25 +0000 2025,4,Ada yg tau ga berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus. sumber lengkapnya ada di link berita,1900000000000002588,,,in,,10,72,1,https://x.com/user_734247/status/1900000000000002588,700002588,user_734247,,netral
1900000000000002178,Wed Jun 17 13:59:02 +0000 2026,248,"Lucu jg ya org yg beropini giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2 😭",1900000000000002178,,,in,Indonesia,5,100,255,https://x.com/user_757321/status/1900000000000002178,700002178,user_757321,,negatif
1900000000000002621,Sun Oct 19 20:32:31 +0000 2025,25,"Mau nanya dong, opini 'aku aja WNI anakku jangan' ini lagi trending di kalangan anak muda soal masa depan. menurut kalian gimana? tempo.co/lpdp2026",1900000000000002621,,,in,Indonesia,32,32,58,https://x.com/user_278896/status/1900000000000002621,700002621,user_278896,,netral
1900000000000000953,Fri Apr 11 07:15:12 +0000 2025,474,Jujur relate bgt sih sama opini kalo ada kesempatan buat kasih hidup yg lbh baik knp engga 🤣,1900000000000000953,,,in,"Jakarta, Indonesia",22,90,187,https://x.com/user_736132/status/1900000000000000953,700000953,user_736132,,positif
1900000000000001340,Wed Jun 10 03:46:27 +0000 2026,33,Anjir kok bisa2nya udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. ga habis pikir emg 🤔,1900000000000001340,,,in,,8,82,47,https://x.com/user_889324/status/1900000000000001340,700001340,user_889324,,negatif
1900000000000000302,Thu Mar 05 20:50:21 +0000 2026,121,Ngerti bgt knp ada yg beropini kalo ada kesempatan buat kasih hidup yg lbh baik knp engga di sisi lain Yg penting kita tetep bawa nama baik Indonesia walau tinggal di luar negeri. 😤,1900000000000000302,,,in,"Surabaya, Indonesia",14,5,273,https://x.com/user_316568/status/1900000000000000302,700000302,user_316568,,positif
1900000000000001668,Wed Jun 10 07:33:42 +0000 2026,650,"Njir egois bgt sih pola pikir kek gini aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal. semoga sadar diri lah ya 🤔",1900000000000001668,,,in,"Yogyakarta, Indonesia",5,81,241,https://x.com/user_855628/status/1900000000000001668,700001668,user_855628,,negatif
1900000000000002329,Tue Apr 08 00:57:27 +0000 2025,701,Njir egois bgt sih pola pikir kek gini udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. gregetan bgt gw baca ini,1900000000000002329,,,in,,24,57,22,https://x.com/user_20857/status/1900000000000002329,700002329,user_20857,,negatif
1900000000000000455,Fri Nov 07 05:27:40 +0000 2025,9,Gw pribadi ngerasa buat apa balik kalo di sini aja susah dpt kerja yg layak belum lagi Ga semua yg milih di luar negeri itu berarti gak cinta Indonesia. #Nasionalisme #WNI 🇮🇩,1900000000000000455,,,in,,7,55,150,https://x.com/user_875224/status/1900000000000000455,700000455,user_875224,,positif
1900000000000001988,Mon Jan 20 12:50:24 +0000 2025,768,Gw ga habis pikir sama org yg bilang sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri. ini yg bikin nama Indonesia jelek di luar,1900000000000001988,,,in,"Jakarta, Indonesia",13,101,154,https://x.com/user_854025/status/1900000000000001988,700001988,user_854025,,negatif
1900000000000002295,Wed Jan 07 14:02:17 +0000 2026,547,"Ini yg bikin gw kesel liat opini aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal. malu2in bgt sih 🥲",1900000000000002295,,,in,Indonesia,10,39,105,https://x.com/user_338978/status/1900000000000002295,700002295,user_338978,,negatif
1900000000000001218,Thu Apr 17 13:54:29 +0000 2025,204,"Ini yg bikin gw kesel liat opini aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal selain itu Coba bayangin kalo dana LPDP itu dipake buat bangun pendidikan di daerah tertinggal, pasti lbh berdampak. 🔥",1900000000000001218,,,in,"Bandung, Indonesia",24,44,141,https://x.com/user_232577/status/1900000000000001218,700001218,user_232577,,negatif
1900000000000001580,Tue Jul 22 03:00:32 +0000 2025,477,"Gimana ceritanya bisa mikir kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh. ini yg bikin nama Indonesia jelek di luar #KaburAjaDulu #LPDP",1900000000000001580,,,in,"Jakarta, Indonesia",36,94,40,https://x.com/user_848975/status/1900000000000001580,700001580,user_848975,,negatif
1900000000000002830,Sat Mar 08 12:07:22 +0000 2025,129,"Mau nanya dong, gimana mekanisme sanksi kalo penerima LPDP ga balik sesuai kontrak ikatan dinas tempo.co/lpdp2026",1900000000000002830,,,in,,22,28,21,https://x.com/user_856374/status/1900000000000002830,700002830,user_856374,,netral
1900000000000000423,Wed Apr 29 01:21:41 +0000 2026,31,Wajar sih kalo org mikir drpd anak gw struggle kyk gw dulu mending dia besar di tempat yg lbh fair. ya begitulah realitanya skrg 🔥,1900000000000000423,,,in,"Surabaya, Indonesia",23,5,148,https://x.com/user_353161/status/1900000000000000423,700000423,user_353161,,positif
1900000000000001441,Sat Jun 27 05:47:50 +0000 2026,671,Ga abis pikir gw sama mindset sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri 🔥,1900000000000001441,,,in,"Jakarta, Indonesia",29,3,104,https://x.com/user_422947/status/1900000000000001441,700001441,user_422947,,negatif
1900000000000001863,Sat Jun 06 06:45:09 +0000 2026,441,"Kzl bgt baca tweet yg bilang makan duit rakyat trus kabur, itu namanya gak tau diri bgt. semoga sadar diri lah ya #PendidikanIndonesia 😤",1900000000000001863,,,in,"Medan, Indonesia",14,26,95,https://x.com/user_632661/status/1900000000000001863,700001863,user_632661,,negatif
1900000000000001760,Sat Jan 04 19:23:26 +0000 2025,236,"@ceritawni Emg dasar makan duit rakyat trus kabur, itu namanya gak tau diri bgt ‼️",1900000000000001760,,ceritawni,in,"Yogyakarta, Indonesia",16,84,67,https://x.com/user_819164/status/1900000000000001760,700001760,user_819164,,negatif
1900000000000001790,Thu Jan 29 10:38:02 +0000 2026,702,"@sobatlpdp Emg dasar ini namanya lari dari tanggung jawab, udah janji ikatan dinas kok malah cari celah. semoga sadar diri lah ya 💀",1900000000000001790,,sobatlpdp,in,Indonesia,11,59,228,https://x.com/user_808236/status/1900000000000001790,700001790,user_808236,,negatif
1900000000000001029,Fri Jun 27 09:19:42 +0000 2025,549,Gpp lah kalo ada yg mikir kalo ada kesempatan buat kasih hidup yg lbh baik knp engga. ini yg gw rasain jg btw soalnya Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. #LPDP 😭,1900000000000001029,,,in,,3,20,82,https://x.com/user_305309/status/1900000000000001029,700001029,user_305309,,positif
1900000000000001247,Mon May 19 18:08:29 +0000 2025,11,Emg dasar kalo semua org mikir gini generasi depan mau dibangun sama siapa coba. malu2in bgt sih terus Pemerintah harusnya evaluasi sistem seleksi biar yg keterima emg niat balik.,1900000000000001247,,,in,,9,38,83,https://x.com/user_709011/status/1900000000000001247,700001247,user_709011,,negatif
1900000000000001917,Wed Mar 26 05:02:45 +0000 2025,786,"Lucu jg ya org yg beropini kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh #AnakBangsa 😭",1900000000000001917,,,in,"Jakarta, Indonesia",0,24,241,https://x.com/user_927251/status/1900000000000001917,700001917,user_927251,,negatif
1900000000000002206,Tue Jul 14 08:08:42 +0000 2026,821,Gimana ceritanya bisa mikir sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri. malu2in bgt sih 🤔,1900000000000002206,,,in,"Medan, Indonesia",1,94,255,https://x.com/user_78794/status/1900000000000002206,700002206,user_78794,,negatif
1900000000000002382,Sun Sep 21 07:27:04 +0000 2025,78,"Anjir kok bisa2nya kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh terus Kalo semua org pinter kabur, siapa yg mau benerin negara ini? #Nasionalisme",1900000000000002382,,,in,,21,92,240,https://x.com/user_200734/status/1900000000000002382,700002382,user_200734,,negatif
1900000000000002192,Tue Jun 03 13:24:33 +0000 2025,171,Emg dasar sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri. semoga sadar diri lah ya apalagi Pemerintah harusnya evaluasi sistem seleksi biar yg keterima emg niat balik.,1900000000000002192,,,in,"Yogyakarta, Indonesia",0,104,282,https://x.com/user_443417/status/1900000000000002192,700002192,user_443417,,negatif
1900000000000002548,Sun May 10 22:23:07 +0000 2026,126,"FYI buat yg blm tau, opini 'aku aja WNI anakku jangan' ini lagi trending di kalangan anak muda soal masa depan. boleh share pengalaman jg #PindahNegara",1900000000000002548,,,in,"Surabaya, Indonesia",25,52,32,https://x.com/user_511311/status/1900000000000002548,700002548,user_511311,,netral
1900000000000001081,Sat Feb 22 19:24:55 +0000 2025,734,"@merdekadotcom Honestly gw jg mikir gitu, mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill. setuju banget sama poin ini",1900000000000001081,,merdekadotcom,in,"Medan, Indonesia",15,118,73,https://x.com/user_196085/status/1900000000000001081,700001081,user_196085,,positif
1900000000000002026,Mon Feb 02 21:47:01 +0000 2026,200,"Njir egois bgt sih pola pikir kek gini makan duit rakyat trus kabur, itu namanya gak tau diri bgt 😤",1900000000000002026,,,in,"Jakarta, Indonesia",14,32,264,https://x.com/user_229486/status/1900000000000002026,700002026,user_229486,,negatif
1900000000000000336,Wed Oct 08 18:42:48 +0000 2025,808,Gpp lah kalo ada yg mikir toh negara jg gak ngasih jaminan apa2 buat generasi selanjutnya. wkwk emg kenyataan pahit sih,1900000000000000336,,,in,Indonesia,30,27,27,https://x.com/user_523707/status/1900000000000000336,700000336,user_523707,,positif
1900000000000002333,Wed Mar 12 03:29:45 +0000 2025,363,Anjir kok bisa2nya LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang 💀,1900000000000002333,,,in,"Jakarta, Indonesia",27,116,200,https://x.com/user_713526/status/1900000000000002333,700002333,user_713526,,negatif
1900000000000001373,Fri Jul 11 07:08:45 +0000 2025,654,Kzl bgt baca tweet yg bilang kalo semua org mikir gini generasi depan mau dibangun sama siapa coba. dasar gak tau diuntung di sisi lain Pemerintah harusnya evaluasi sistem seleksi biar yg keterima emg niat balik. 🫠,1900000000000001373,,,in,"Jakarta, Indonesia",39,117,213,https://x.com/user_753470/status/1900000000000001373,700001373,user_753470,,negatif
1900000000000001889,Sat Aug 16 16:45:37 +0000 2025,292,Anjir kok bisa2nya LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. ga habis pikir emg ‼️,1900000000000001889,,,in,"Yogyakarta, Indonesia",39,112,87,https://x.com/user_452574/status/1900000000000001889,700001889,user_452574,,negatif
1900000000000000394,Mon Jan 27 11:21:47 +0000 2025,660,Setuju bgt sama yg bilang kalo ada kesempatan buat kasih hidup yg lbh baik knp engga. wkwk emg kenyataan pahit sih soalnya Kadang kondisi ekonomi maksa org buat ambil keputusan yg realistis. 🔥,1900000000000000394,,,in,"Medan, Indonesia",2,116,181,https://x.com/user_638086/status/1900000000000000394,700000394,user_638086,,positif
1900000000000002508,Wed Oct 22 23:41:15 +0000 2025,82,Ada yg tau ga gimana sih syarat ikatan dinas LPDP yg sebenarnya buat penerima beasiswa S2/S3. ada yg bisa jelasin lbh detail? Semoga ada transparansi lbh soal alur ikatan dinas kedepannya.,1900000000000002508,,,in,,18,4,20,https://x.com/user_346637/status/1900000000000002508,700002508,user_346637,,netral
1900000000000002543,Wed Jun 11 10:04:41 +0000 2025,136,"Menurut data terbaru, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri. cmiiw kalo salah info Ini topik yg cukup kompleks, banyak faktor yg perlu dipertimbangkan.",1900000000000002543,,,in,,7,110,44,https://x.com/user_451137/status/1900000000000002543,700002543,user_451137,,netral
1900000000000002711,Mon Mar 24 07:45:06 +0000 2025,11,"@anakkuliahan Info aja, LPDP resmi update kebijakan soal syarat kembali ke Indonesia bagi penerima beasiswa. menurut kalian gimana? kompas.id/wni789",1900000000000002711,,anakkuliahan,in,"Medan, Indonesia",3,80,34,https://x.com/user_340902/status/1900000000000002711,700002711,user_340902,,netral
1900000000000001460,Thu Apr 10 15:09:25 +0000 2025,709,"Ga abis pikir gw sama mindset makan duit rakyat trus kabur, itu namanya gak tau diri bgt #BrainDrain #WNI 💀",1900000000000001460,,,in,"Medan, Indonesia",32,117,199,https://x.com/user_872728/status/1900000000000001460,700001460,user_872728,,negatif
1900000000000000293,Fri Apr 04 13:33:33 +0000 2025,135,Ngerti bgt knp ada yg beropini drpd anak gw struggle kyk gw dulu mending dia besar di tempat yg lbh fair 🥲,1900000000000000293,,,in,Indonesia,2,35,98,https://x.com/user_805624/status/1900000000000000293,700000293,user_805624,,positif
1900000000000000339,Sun May 31 19:01:49 +0000 2026,843,"Real talk, aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri selain itu Kadang kondisi ekonomi maksa org buat ambil keputusan yg realistis. 💀",1900000000000000339,,,in,,0,19,234,https://x.com/user_532981/status/1900000000000000339,700000339,user_532981,,positif
1900000000000000344,Fri May 08 01:45:53 +0000 2026,454,"Setuju bgt sama yg bilang aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri. capek liat siklus yg sama terus 🙏",1900000000000000344,,,in,"Jakarta, Indonesia",18,109,215,https://x.com/user_472635/status/1900000000000000344,700000344,user_472635,,positif
1900000000000002978,Wed Jun 04 06:15:50 +0000 2025,39,"Info aja, gimana sih syarat ikatan dinas LPDP yg sebenarnya buat penerima beasiswa S2/S3. sumber lengkapnya ada di link berita Semoga ada transparansi lbh soal alur ikatan dinas kedepannya.",1900000000000002978,,,in,"Jakarta, Indonesia",27,40,17,https://x.com/user_599128/status/1900000000000002978,700002978,user_599128,,netral
1900000000000000932,Sat Apr 19 02:52:47 +0000 2025,74,"Gw dukung sih pendapat toh yg penting kontribusi ke dunia, gak harus di Indonesia doang. wkwk emg kenyataan pahit sih soalnya Kadang kondisi ekonomi maksa org buat ambil keputusan yg realistis. 🫠",1900000000000000932,,,in,"Medan, Indonesia",23,42,261,https://x.com/user_70113/status/1900000000000000932,700000932,user_70113,,positif
1900000000000001835,Sat Jun 13 02:53:45 +0000 2026,375,"Gimana ceritanya bisa mikir aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal. dasar gak tau diuntung selain itu Ikatan dinas itu bukan penjara, itu bentuk tanggung jawab balas budi ke negara.",1900000000000001835,,,in,"Bandung, Indonesia",12,30,234,https://x.com/user_357717/status/1900000000000001835,700001835,user_357717,,negatif
1900000000000000161,Fri Aug 15 21:34:01 +0000 2025,725,"Ngerti bgt knp ada yg beropini aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri. ga munafik itu jujur bgt 😂",1900000000000000161,,,in,"Medan, Indonesia",32,63,50,https://x.com/user_386709/status/1900000000000000161,700000161,user_386709,,positif
1900000000000000444,Sun Nov 16 09:51:56 +0000 2025,400,Ngerti bgt knp ada yg beropini buat apa balik kalo di sini aja susah dpt kerja yg layak di sisi lain Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. 💀,1900000000000000444,,,in,"Medan, Indonesia",27,51,133,https://x.com/user_317797/status/1900000000000000444,700000444,user_317797,,positif
1900000000000001586,Tue Aug 05 02:45:35 +0000 2025,492,Njir egois bgt sih pola pikir kek gini LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. ini yg bikin nama Indonesia jelek di luar 💀,1900000000000001586,,,in,"Yogyakarta, Indonesia",39,68,216,https://x.com/user_871917/status/1900000000000001586,700001586,user_871917,,negatif
1900000000000002875,Fri Apr 25 16:44:14 +0000 2025,129,"Menurut data terbaru, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri. sumber lengkapnya ada di link berita",1900000000000002875,,,in,,38,63,23,https://x.com/user_121465/status/1900000000000002875,700002875,user_121465,,netral
