conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str
2036619717079941120,Wed Mar 25 01:42:33 +0000 2026,5,Dapatkan akses ke ribuan soal &amp; pembahasan lengkap tes beasiswa LPDP 2026 di JADIBEASISWA. Kode Diskon Affiliate Jadibeasiswa : KEJARPELUANG Kode Diskon Tambahan Jadibeasiswa : JADIBEASISWA LOLOSLPDP BIMBELLPDP t. jadi beasiswa #LPDP #beasiswalpdp #lpdp2026 https://t.co/XuLWpTyfYI,2036619717079941120,https://pbs.twimg.com/media/HEOG1bRbgAAnjrv.jpg,,in,,0,0,4,https://x.com/undefined/status/2036619717079941250,1084824552297790976
2036613441079987968,Wed Mar 25 01:17:37 +0000 2026,0,32.049 Orang Daftar Beasiswa LPDP Tahap 1 tahun 2026 https://t.co/ynoYmsYRyq,2036613441079987968,,,in,,0,0,0,https://x.com/undefined/status/2036613441079988553,393754944
2036567298165841920,Tue Mar 24 22:14:16 +0000 2026,0,Hallo!! Bagi yang sedang cari les bahasa inggris les TOEFL/IELTS bimbingan beasiswa private Tes TOEFL ITP/IELTS bisa DM aku ya Dibimbing oleh Pro Tutor #LPDP #BUMN #CPNS #AAS #kursus #english #studyabroad #course #bimbel #Scholarships https://t.co/I612Qv5qcK,2036567298165841920,,,in,,0,0,0,https://x.com/undefined/status/2036567298165841982,1338820612437863936
2036043627437433088,Tue Mar 24 16:46:20 +0000 2026,1,@remahanrmpyk9 Aku available yaa untuk apply ke beasiswa mana? LPDP Bank Indonesia Djarum Plus unggulan Tanoto Foundation Sampoerna Astra BCA Finance atau apa? aku bisa bantu kakk Aku dulu waktu masih kuliah juga ngikutin berbagai beasiswa tsb &amp; sekitarku juga jadi paham celahnya https://t.co/p381Pr3RD5,2036484771497517056,https://pbs.twimg.com/media/HEMMGOnaIAARQpi.jpg,remahanrmpyk9,in,,0,0,0,https://x.com/undefined/status/2036484771497517117,600960161
2036308095132114944,Tue Mar 24 08:43:53 +0000 2026,1,@anthwf77 Ini sama sj seperti org yg di kasih beasiswa lpdp lalu buat komen tentang negaranya . Atau ada perempuan mana di Jerman yg bilang mereka kena diskriminasi di indonesia . Namanya minoritas brisik . Org seperti ini kalau di kumpulin paling cuma 1 persen ,2036363362075025920,,anthwf77,in,,0,1,0,https://x.com/undefined/status/2036363362075025772,996458382876803072
2036360483293504000,Tue Mar 24 08:32:27 +0000 2026,1903, Timeline Beasiswa Luar Negeri Terfavorit 2026! 🇦🇺 AAS Australia: 1 Feb 30 April 2026 🇮🇩 LPDP Tahap 1: 22 Jan 23 Feb 2026 🇹🇷 Turkiye Burslari: 10 Jan 20 Feb 2026 🇰🇷 GKS Korea: 31 Maret 2026 🇬🇧 Chevening: November 2026 🇯🇵 MEXT Jepang: April Mei 2026,2036360483293504000,,,in,,13,11,318,https://x.com/undefined/status/2036360483293503676,1095643012640562944
2036357456922832896,Tue Mar 24 08:20:26 +0000 2026,0,Ntar kuliah di sini aja ya ntar kuliah di situ aja ya APAAN SIH ORG GUA MAUNYA UNSW UNIMELB UOA UGM!!!!!!!!!! gua kejar lpdp dan beasiswa ugm itu ,2036357456922832896,,,in,,0,1,0,https://x.com/undefined/status/2036357456922833228,1909287246727187968
2036267830967202048,Tue Mar 24 02:30:59 +0000 2026,0,kalau mau ke luar negeri pakai LPDP baru bisa fellowship tapi syaratnya harus sudah jadi spesialis dulu kebanyakan IMG ke UK self-funded atau ambil master dulu pake beasiswa lain,2036269518469865984,,cryinqtears,in,,0,0,0,https://x.com/undefined/status/2036269518469865801,1507725239807255040
2036262953658490880,Tue Mar 24 02:04:54 +0000 2026,6,Memungkinkan pakai beasiswa kaya LPDP gitu ga dok? Atau ada rekomendasi beasiswa lain? Nanti penyetaraan berapa lama ya dokter? https://t.co/OIy2LcZp0i,2036262953658490880,,,in,,1,2,0,https://x.com/undefined/status/2036262953658491376,1945059066172334080
2036137413446358016,Mon Mar 23 17:46:03 +0000 2026,0,beasiswa s2 di ui ada yang fully funded gaksi? selain lpdp dan beasiswa gadun ya,2036137413446358016,,,in,,0,0,0,https://x.com/undefined/status/2036137413446357475,1298569134985289984
2036116572088221952,Mon Mar 23 16:28:44 +0000 2026,1,tapi jangan dibayangin hidup enak kayak penerima LPDP ya ges Beasiswa gue cuma parsial cover school fees aja buat makan dan housing ya harus part time ..dan cari part time itu ga gampang juga tapi ya hardness in life itu yg membentuk gue sekarang,2036117956363706880,,ghozyulhaq,in,,0,0,0,https://x.com/undefined/status/2036117956363706706,76652780
2036104752816440064,Mon Mar 23 15:36:20 +0000 2026,0,Temukan tips persiapan seleksi substansi beasiswa LPDP lainnya di e-book-nya kita ini https://t.co/uCZ3WvzkAp https://t.co/uCZ3WvzkAp https://t.co/uCZ3WvzkAp https://t.co/E7fmAIpXyQ,2036104767299265024,https://pbs.twimg.com/media/HEGyPe5aMAMo0ra.jpg,mentorpilihanmu,in,,0,0,0,https://x.com/undefined/status/2036104767299264604,1869242934287319040
2036104752816440064,Mon Mar 23 15:36:16 +0000 2026,0,Tips Wawancara Beasiswa LPDP 4 Contoh Pertanyaan LPDP Dalam/Luar Negeri yang Menjebak dan Cara Menjawabnya,2036104752816440064,,,in,,0,1,0,https://x.com/undefined/status/2036104752816439630,1869242934287319040
2035998862029017088,Mon Mar 23 14:55:17 +0000 2026,0,@Randomburger15 @JAndrean212 @LPDP_RI LPDP mana ada beasiswa S1 cuma ada S2 dan S3,2036094436321710080,,Randomburger15,in,,0,1,0,https://x.com/undefined/status/2036094436321710356,1330148988507525120
2035998862029017088,Mon Mar 23 14:54:48 +0000 2026,0,@kikooott @JAndrean212 @LPDP_RI LPDP ga ada beasiswa S1 dan Maudy itu di Oxford pas S1 agak aneh emang ceritanya,2036094316788199936,,kikooott,in,,0,0,0,https://x.com/undefined/status/2036094316788199884,1330148988507525120
2036051754484388096,Mon Mar 23 12:05:40 +0000 2026,6,Saran buat Prabowo sih kalau penerima beasiswa LPDP itu utamain ke negara-negara yang bikin penerimanya itu: Bersyukur hidup di Indonesia . Jadi pingin cepat lulus dan balik ke Indonesia langsung bukan malah hasilkan mental Bangga Anaknya jadi WNA . Contohnya kuliah LPDP,2036051754484388096,,,in,,0,2,3,https://x.com/undefined/status/2036051754484388152,1184695438365975040
2036047930352922880,Mon Mar 23 11:50:29 +0000 2026,4,hi! kembali lagi untuk membuka kelas mentoring beasiswa yah! yg mau TBS substansi LPDP GKS AAS Manaaki Beasiswa Garuda atauuuu yg mau siap2 beasiswa unggulan? yuk boleh daftar guys! kelas akan di mulai tgl 26! dan slot nya udah dikit sblm open lagi bulan depan letsgoo,2036047930352922880,,,in,,0,2,0,https://x.com/undefined/status/2036047930352922969,1466222142668771072
2035998862029017088,Mon Mar 23 11:43:40 +0000 2026,4,@JAndrean212 @LPDP_RI Apa? LPDP mencari popularitas? Hei ga ada sistem beasiswa negara yg menyasar org umum selain LPDP. LPDP itu populer sejak hari pertama diluncurkan.. Yg ngetik ngawur nih..,2036046215251706112,,JAndrean212,in,,0,0,0,https://x.com/undefined/status/2036046215251706288,1164763702895075072
2036023753394802944,Mon Mar 23 10:14:24 +0000 2026,1,Yang selalu dilewatkan oleh orang-orang yang mau daftar beasiswa Garuda/LPDP tuh terlalu fokus sama karier pribadi jadinya sisi sosial dan kontribusinya kurang ter-highlight. Inilah fungsi mentor ketika proofread personal statement dari dokumen beasiswa kalian https://t.co/Bzih85VQug,2036023753394802944,https://pbs.twimg.com/media/HEFozCQa8AAseVF.jpg,,in,,0,0,0,https://x.com/undefined/status/2036023753394802801,1869242934287319040
2036007491134472960,Mon Mar 23 09:09:47 +0000 2026,1,bingung patokan belajar tes skolastik beasiswa garuda im trying to use skolastik lpdp now chat,2036007491134472960,,,in,,0,1,0,https://x.com/undefined/status/2036007491134472702,1450343989421297920
2035962217481576960,Mon Mar 23 06:09:53 +0000 2026,0,hi guys! aku buka jasa ‍️‍️‍️ proofreading essay/motivation letter untuk LoA univ LN/DN dan beasiswa mentoring dan brainstorming beasiswa DN/LN (lpdp gks erasmus stipendium aas fullbright manaaki dll) #zonauang #jokitugasmurah,2035962217481576960,,,in,,0,0,0,https://x.com/undefined/status/2035962217481576662,1677202833190579968
2035880055671226112,Mon Mar 23 05:31:23 +0000 2026,1,@vvotanet Nunggu beasiswa LPDP nder,2035952528983240960,,vvotanet,in,,0,0,0,https://x.com/undefined/status/2035952528983240981,1241165524634963968
2035936044194096128,Mon Mar 23 04:25:53 +0000 2026,1,Menyoal Status Penggunaan Beasiswa LPDP di Indonesia #peHTem https://t.co/k5KDAhUuia,2035936044194096128,https://pbs.twimg.com/media/HEEZBtaacAEmNpX.jpg,,in,,0,0,0,https://x.com/undefined/status/2035936044194095529,1296650525140632064
2035915249371782912,Mon Mar 23 03:03:15 +0000 2026,0, ga berniat nyoba LPDP? mau nyoba beasiswa lain dulu de selain LPDP kita pun berdiskusi panjang setelah itu,2035915249371782912,,,in,,0,0,0,https://x.com/undefined/status/2035915249371783507,1264020324741287936
2035883665717445120,Mon Mar 23 00:57:45 +0000 2026,1,Punya sepupu yg profesi nya dokter trus suami nya S1 di UI trus S2 nya dpt beasiswa LPDP di inggris skrg lagi proses S3 gelar nya insinyur gitu.. Punya anak lucu dan pinter masyaallah Tp mrk rendah hati setiap perkataan nya ga prnh ada kata flexing..,2035883665717445120,,,in,,0,1,0,https://x.com/undefined/status/2035883665717444806,1290481412768796928
2035871601489768960,Mon Mar 23 00:09:49 +0000 2026,3,Pendidikan sudah gratis tapi masih koar koar minta pendidikan gratis makan gratispun di serang oleh manusia manusia yg sakit Perguruan tinggi juga byk yg dapat beasiswa bagi yg kurang mampu LPDP luar negeri justru dinikmati anak anak orang kaya,2035871601489768960,,,in,,0,0,1,https://x.com/undefined/status/2035871601489768828,379094715
2035827607963635968,Sun Mar 22 21:15:00 +0000 2026,0,MQ Iswara Sepakat Gagasan Bahlil Lahadalia Beasiswa LPDP Dibuka Lebih Luas Bagi Santri Pesantren https://t.co/yANXGsUCiU,2035827607963635968,,,in,,0,0,1,https://x.com/undefined/status/2035827607963635955,1953620240
2035758209487852032,Sun Mar 22 16:39:15 +0000 2026,0,Mereka menyadari Madura tertinggal berpuluh-puluh tahun dan dibiarkan aja. Ga ada beasiswa khusus kayak lpdp afirmasi untuk daerah 3T gitu loh untuk pemerataan pendidikan.,2035758213182915072,,faliquljannah,in,,0,0,0,https://x.com/undefined/status/2035758213182914979,2269767776
2035732984452506112,Sun Mar 22 14:59:00 +0000 2026,0,MQ Iswara Apresiasi Gagasan Bahlil Lahadalia Agar Beasiswa LPDP Dibuka Lebih Luas bagi Santri #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #GolkarSolid https://t.co/42XZ5tNvBC,2035732984452506112,,,in,,0,0,0,https://x.com/undefined/status/2035732984452505970,721898354502930432
2035673087736454912,Sun Mar 22 13:54:18 +0000 2026,3,@siajiaji Sebagian besar mahasiswa bayar UKT up to 10jt - 25jt per semester tanpa subsidi dana pemerintah (hampir seperti swasta). Ada baiknya ekspektasi tersebut ke kampus sebagai penerima dana bukan mahasiswa secara individu. Beda case jika mahasiswa tsb penerima beasiswa dari,2035716704253492992,,siajiaji,in,,0,1,0,https://x.com/undefined/status/2035716704253493295,330922245
2034467598264591104,Sun Mar 22 06:37:16 +0000 2026,0,@akugakteka @karirfess Kapan lagi yaa kk pembukaan Beasiswa LPDP?,2035606720555385088,,akugakteka,in,,0,0,0,https://x.com/undefined/status/2035606720555385128,2034351780583408128
2035603191522595072,Sun Mar 22 06:23:15 +0000 2026,0,Anak pintar itu enak bgt ngarahinnya tinggal nanti nyalurin nya aja mo ke mana nanti bisa tante masukin beasiswa LPDP kek masuk UI UNPAD UGM or IPDN Enak kalo pinter tuh guys enak bgt nyalurin nya ke mana,2035603191522595072,,,in,,0,1,0,https://x.com/undefined/status/2035603191522595126,1014062322384420992
2035283461322526976,Sun Mar 22 03:35:27 +0000 2026,0,@IrawanRommi Inilah orang tua bangke yg selalu nyinyir thdp keberhasilan seseorang dlm menerima beasiswa... Loe pikir lulus utk nerima LPDP semudah loe Terima BANSOS....?? Gak segampang itu pak tua bangke.. Denger nih penjelasan agar bs lulus sbg penerima LPDP... https://t.co/ynJXAUDR85,2035560965203525888,https://pbs.twimg.com/ext_tw_video_thumb/2035560924099313664/pu/img/g1NQoFBgqWGPNojb.jpg,IrawanRommi,in,,0,0,0,https://x.com/undefined/status/2035560965203525955,487243948
2035552318419321088,Sun Mar 22 03:01:06 +0000 2026,0,Ketentuan Pembuatan LOA Untuk Beasiswa LPDP 2026 Buat yang masih bingung LoA ini merupakan surat resmi dari perguruan tinggi yang menyatakan bahwa kamu telah diterima sebagai mahasiswa di kampus tersebut. Nah apa saja 6 hal tersebut? Yuk disimak!. https://t.co/h4dZS62ETs,2035552318419321088,,,in,,0,0,0,https://x.com/undefined/status/2035552318419320911,1795862088407200000
2035552291420537088,Sun Mar 22 03:00:59 +0000 2026,1,Ketentuan Pembuatan LOA Untuk Beasiswa LPDP 2026 Buat yang masih bingung LoA ini merupakan surat resmi dari perguruan tinggi yang menyatakan bahwa kamu telah diterima sebagai mahasiswa di kampus tersebut. Nah apa saja 6 hal tersebut? Yuk disimak!. https://t.co/h4dZS62ETs https://t.co/fTkWN9J9KC,2035552291420537088,https://pbs.twimg.com/media/HD-7_UJbQAAZnoV.jpg,,in,,0,0,0,https://x.com/undefined/status/2035552291420537260,1795862088407200000
2035494360557801984,Sat Mar 21 23:10:47 +0000 2026,5,Morning spill beasiswa selain lpdp yang cukup mudah di capai dong ,2035494360557801984,,,in,,0,4,1,https://x.com/undefined/status/2035494360557801805,631018836
2035350845316043008,Sat Mar 21 15:13:02 +0000 2026,5,@dmz_ers @oolongteashake menurutku better expose aja jika punya buktinya lpdp lagi dikritisi banyak pihak dan memang gak seharusnya ada sistem ordal di beasiswa ini tuduhan yg kamu lempar serius bgt kalau emang ga ada bukti tapi jika punya bukti kuat harus banget diekspos biar tau kalau lpdp bobrok,2035374130862978048,,dmz_ers,in,,0,1,0,https://x.com/undefined/status/2035374130862977494,1330546946365296896
2035350845316043008,Sat Mar 21 13:41:07 +0000 2026,406,&gt; Diketahui dpt izin penundaan kewajiban kontribusi di Indo &gt; Diduga lg proses ngajuin Green Card &amp; pindah kewarganegaraan &gt; Desak LPDP klarifikasi ttg proses seleksi publikasi izin penundaan kewajiban &amp; kasih sanksi berat ke ybs utk balikin uang beasiswa + bunganya (3/4),2035350997170814976,,intinyadeh,in,,6,1,29,https://x.com/undefined/status/2035350997170815425,1525880650829467904
2034964057024028928,Sat Mar 21 13:16:40 +0000 2026,4,@ccrdagbok Wah berarti LPDP cherrypicking nih Kak. Ada indikasi soalnya IP dekat dengan petinggi LPDP. Kita tunggu saja ya Kak semoga LPDP segera buka suara. Ada uang rakyat di beasiswa IP.,2035344845238107904,,ccrdagbok,in,,0,0,1,https://x.com/undefined/status/2035344845238108219,2032902755531238912
2035331535197617920,Sat Mar 21 12:23:47 +0000 2026,17,Lagi-lagi penerima LPDP bermasalah emang harus diperbaiki prosesnya. Itu beasiswa sudah seharusnya diberikan kepada yang benar-benar berhak dan sesuai tujuan LPDP.,2035331535197617920,,,in,,0,5,4,https://x.com/undefined/status/2035331535197618196,1184695438365975040
2035290526212390912,Sat Mar 21 09:40:49 +0000 2026,444,Mahasiswa Indonesia nempel poster film PESTA BABI di kampus-kampus Australia. Beasiswa LPDP atau bukan ikutan nobar dan diskusi tentang 60 tahun operasi militer Indonesia PSN dan eksploitasi Papua. Sedang musim nobar di Papua. Luar Papua habis lebaran. https://t.co/HZeeGbvNTq,2035290526212390912,https://pbs.twimg.com/media/HD7N790bYAATxvT.jpg,,in,,0,26,66,https://x.com/undefined/status/2035290526212391106,159919812
2035111513136955904,Sat Mar 21 05:53:05 +0000 2026,1,@ccrdagbok ngga tau apa &amp; siapa.. iseng aja search nama nya di google image.. ada banyak seminar beasiswa / LPDP yg dia bikin.. berbayar,2035233213183140096,,ccrdagbok,in,,0,1,0,https://x.com/undefined/status/2035233213183140036,88145102
2035195186532557056,Sat Mar 21 03:22:02 +0000 2026,0,Follow us on: Twitter: @hellocationofc Telegram: @HelloCation_official Tiktok: @hellocation Youtube: hellocation Threads: https://t.co/gAjuORAmie #HelloCation #Studyabroad #UCL #Beasiswa #LPDP https://t.co/hGzKwVrP4C,2035195198326939904,https://pbs.twimg.com/media/HD53Pk-boAEMbfm.jpg,hellocationofc,en,,0,0,0,https://x.com/undefined/status/2035195198326940142,1462357150433381888
2035143475189154048,Fri Mar 20 23:56:30 +0000 2026,0,hi guys! aku buka jasa ‍️‍️‍️ proofreading essay/motivation letter untuk LoA univ LN/DN dan beasiswa mentoring dan brainstorming beasiswa DN/LN (lpdp gks erasmus stipendium aas fullbright manaaki dll) #zonauang #jokitugasmurah,2035143475189154048,,,in,,0,0,0,https://x.com/undefined/status/2035143475189154034,1677202833190579968
2035008716315968000,Fri Mar 20 15:01:01 +0000 2026,49,Betul ada uang jerih payah seluruh kelas yang membayar pajak di beasiswa LPDP Irawati. Usut tuntas @LPDP_RI @KemenkeuRI FYI Irawati dan Andhika Sudarman bestie loh :) https://t.co/pkB6bQRIk4,2035008716315968000,,,in,,1,1,14,https://x.com/undefined/status/2035008716315967934,2032902755531238912
2034965909589327872,Fri Mar 20 12:10:55 +0000 2026,0,Jadwal Terbaru Beasiswa LPDP 2026 Tahap 1 Ada Tahapan yang Berubah Catat Tanggal Pentingnya! https://t.co/OfujPQTjVf,2034965909589327872,,,in,,0,0,0,https://x.com/undefined/status/2034965909589328179,817669043792420864
2034045068844445952,Fri Mar 20 06:43:44 +0000 2026,1,@Dara_Cega 1. ada yg namanya sekolah rakyat loh sekarang sekolah yg bener gratis yg di tujukan untuk masyarakat desil 1 dan desil 2 trus kalau untuk perkuliahan ada yg namanya KIP Kuliah LPDP Beasiswa Unggulan dan Beasiswa Indonesia Bangkit Beasiswa ADik Beasiswa Garuda,2034883573673861120,,Dara_Cega,in,,0,1,0,https://x.com/undefined/status/2034883573673861456,1665250917103590912
2034805422704733952,Fri Mar 20 04:04:35 +0000 2026,0,ㅤ seperti dirinya. Papa bayar apa sayang? Kamu 'kan lolos beasiswa LPDP BIM juga kemarin. Jadi Ma dan Pa tidak keluar apa-apa kecuali untuk kesehatan kamu seperti biasa. Emily terkekeh pelan karena melupakan beasiswa yang telah ia kantongi semenjak bulan Januari lalu. ㅤ,2034843519245065984,,iajelita,in,,0,1,0,https://x.com/undefined/status/2034843519245066391,2031001208610308096
2034812175689396992,Fri Mar 20 02:00:02 +0000 2026,4,Part 1! Ini dia tipe-tipe soal yang sering muncul di Seleksi TBS Beasiswa LPDP lengkap dengan contoh soal &amp; pembahasan. Siap-siap upgrade skill kamu! #tbs #beasiswalpdp #belajartbs #tipsbeasiswa #kuliahluarnegeri #beasiswageng https://t.co/SOS7rkrhSN,2034812175689396992,https://pbs.twimg.com/media/HD0a3sCboAMESbN.jpg,,in,,0,2,0,https://x.com/undefined/status/2034812175689396724,1006248609333969024
2034675827766607872,Thu Mar 19 16:58:14 +0000 2026,0,di keluarga bapakku sih yg pressure wkkw soalnya sepupu2ku keren2. ada yg lpdp di london kerja di EY kuliah di jepang jago basket sampe dapet beasiswa. ortunya saling bangga2in gue mah apa yg dibanggain selain masih bernapas dan survive,2034675827766607872,,,in,,0,0,0,https://x.com/undefined/status/2034675827766607954,148340117
2034575155159044096,Thu Mar 19 11:49:28 +0000 2026,0,@shimeriki @itbfess_x @dian_vs_itb salam kenal ponakan sy kuliah S2 di itb thn lalu 2x gagal lpdp boleh mohon info beasiswa dalam negeri utk mahasiswa yg on going sudah kuliah selain lpdp? terimakasih,2034598125055389952,,shimeriki,in,,0,0,0,https://x.com/undefined/status/2034598125055389735,593260586
2034467598264591104,Thu Mar 19 11:37:38 +0000 2026,1,@karirfess aku sangat ingin dan sangat membutuhkan beasiswa LPDP Tahap 1 Tahun 2026 semoga setelah melakukan proses sanggah dokumen lolos ke tahap wawancara dan dipermudah hingga tahap penerimaan serta penyaluran beasiswanya ,2034595144431969024,,karirfess,in,,0,1,0,https://x.com/undefined/status/2034595144431968486,1078515211890348032
2034592764453863936,Thu Mar 19 11:28:10 +0000 2026,0,Jadwal Terbaru Beasiswa LPDP 2026 Tahap 1 Ada Tahapan yang Berubah Catat Tanggal Pentingnya! https://t.co/OfujPQTjVf,2034592764453863936,,,in,,0,0,0,https://x.com/undefined/status/2034592764453863674,817669043792420864
2034477224632762880,Thu Mar 19 09:48:13 +0000 2026,0,@prasprasetja Aku lg banyak berusaha dpt beasiswa (termasuk LPDP) untuk lanjut S2 gaji guru ga cukup biayain jajan boro2 buat aku sekolah hiks,2034567612462682112,,prasprasetja,in,,0,0,0,https://x.com/undefined/status/2034567612462682235,592479099
2034460852527763968,Thu Mar 19 09:21:50 +0000 2026,0,@bopduana LPDP hapus kan Sekolah kedinasan bubarkan Bikin beasiswa gratis sampai universitas,2034560972313293056,,pikachuasbun,in,,0,2,0,https://x.com/undefined/status/2034560972313292848,58369204
2034278185735708928,Thu Mar 19 09:13:36 +0000 2026,0,@flllowiee Kuliah S2 di UI dengan Beasiswa LPDP ,2034558897881755904,,flllowiee,in,,0,0,0,https://x.com/undefined/status/2034558897881755890,1908687874389910016
2034116954626395904,Thu Mar 19 07:44:13 +0000 2026,0,@PakKarti Kan udah gratis sekolah dana BOS tetap ada gak siswa yang harus bayar buku Spp dll sekolah rakyat ada PIP KIP dan PKH tetap ada... beasiswa kuliah juga ada program LPDP tetap jalan Ada juga Beasiswa Indonesia Maju (BIM)... maaf ketinggalan berita ya???,2034536404706004992,,PakKarti,in,,0,1,0,https://x.com/undefined/status/2034536404706005034,628842415
2034513707678781952,Thu Mar 19 06:14:02 +0000 2026,0,Jadwal Terbaru Beasiswa LPDP 2026 Tahap 1 Ada Tahapan yang Berubah Catat Tanggal Pentingnya! https://t.co/OfujPQTjVf,2034513707678781952,,,in,,0,0,0,https://x.com/undefined/status/2034513707678781758,817669043792420864
2034132374821475072,Thu Mar 19 04:22:38 +0000 2026,0,@SeekHustle Kalau sampai sarjana gak setuju sih sarjana itu harusnya kalau mau gratis ya beasiswa. Lpdp aja yg gratis dan beasiswa pun menghasilkan orang orang kaya begitu apalagi gratis cuma cuma.. Jgn lupa tes lulus sma harus diperketat. Klo gak standard nilainya jgn dilulusin kn gratis,2034485675232563968,,SeekHustle,in,,0,0,0,https://x.com/undefined/status/2034485675232563686,1775116743939411968
2034477224632762880,Thu Mar 19 03:49:03 +0000 2026,28,Kayaknya kalau kayak gini terus gue terpaksa harus pede harus percaya diri harus mau untuk lanjut S3 deh. Dengan workload dan gaji seperti ini uang saku beasiswa dari LPDP hitungannya jauh lebih gede dibanding gue kerja banting tulang sendiri. ,2034477224632762880,,,in,,0,4,1,https://x.com/undefined/status/2034477224632762769,1542777415713571072
2034335654268858112,Wed Mar 18 18:26:30 +0000 2026,0,Tiap baca cerita atau denger cerita dr temen yg pernah kita kenal. Dia sukses di LPDP ko kayanya aku lgsg jd insecure bgt ya ko gue sebego itu sihhhhh kenapa ga punya ambisi lanjut s2 untuk ambil beasiswa LN apapun programnya kenapasi yg guepikirin cuma gimana caranya kerja ,2034335654268858112,,,in,,0,1,0,https://x.com/undefined/status/2034335654268858494,1377499649737560064
2034132374821475072,Wed Mar 18 14:16:14 +0000 2026,0,@nokhara @SeekHustle Banyak beasiswa ada KIPK buat yg miskin bgt yg punya prestasi bs daftar BU LPDP PBI beasiswa kampus dan beasiswa swasta jg banyak pilihannya.,2034272671240957952,,nokhara,in,,0,0,0,https://x.com/undefined/status/2034272671240958124,1804518914950627072
2034259529152549120,Wed Mar 18 13:24:01 +0000 2026,0,Dulu gua mikir beasiswa S2 ke luar negeri itu cuma buat anak-anak super jenius atau anak pejabat yang koneksinya udah ngeri. Gila aja mana mungkin gua bisa tembus? Terus pas scroll-scroll LinkedIn nemu cerita orang biasa kaya gua juga bisa tembus. Langsung mikir 'Wah bisa,2034259529152549120,,,in,,0,0,0,https://x.com/undefined/status/2034259529152549304,1956753878332101120
2034255815679599104,Wed Mar 18 13:09:15 +0000 2026,4,ayah gue nyuruh apply beasiswa LPDP jir soon ya yah semoga aamiin,2034255815679599104,,,in,,0,1,0,https://x.com/undefined/status/2034255815679598804,1344152345244930048
2034072637211873024,Wed Mar 18 11:07:58 +0000 2026,1,@Sgrdamai Klo mau melihat pola segala sesuatu yg terjadi ya memang diijinkan terjadi toh militer dan POLRI yg dapt beasiswa LPDP byak yg beasiswa kuliah PhD sampai LN dan/ di USA juga banyak. Pasti sangat pahamlah bagaimana visi misi foundation asing / NGO bekerja ‍️,2034225294530461952,,Sgrdamai,in,,0,1,0,https://x.com/undefined/status/2034225294530462036,1104015217246137984
2034211473736782080,Wed Mar 18 10:13:03 +0000 2026,0,Pajak tidak hanya sekadar kewajiban administratif tetapi juga menjadi sumber pendanaan penting bagi beasiswa LPDP dan berbagai program riset nasional. Dari dana pajak lahir dukungan untuk pendidikan penelitian dan inovasi yang bermanfaat bagi masyarakat. https://t.co/wJPZVKl7Eb,2034211473736782080,https://pbs.twimg.com/media/HDrMGNSaQAAp_2G.jpg,,in,,0,0,0,https://x.com/undefined/status/2034211473736781948,1488738501944552960
2034209020517736960,Wed Mar 18 10:03:18 +0000 2026,0,Jadwal Terbaru Seleksi Beasiswa LPDP 2026 Ada Penyesuaian Tanggal! https://t.co/gE4bdT6PIs,2034209020517736960,,,in,,0,0,0,https://x.com/undefined/status/2034209020517736598,1668188086067683072
2034206966961381888,Wed Mar 18 09:55:09 +0000 2026,0,PENGUMUMAN PENTING UNTUK PEJUANG BEASISWA LPDP 2026! Lembaga Pengelola Dana Pendidikan (LPDP) telah merilis jadwal seleksi terbaru dengan beberapa penyesuaian signifikan. Baca selengkapnya: https://t.co/23MyenslUJ #LPDP2026 #BeasiswaLPDP #JadwalLPDP #InfoBeasiswa https://t.co/aswrbGWYRG,2034206966961381888,https://pbs.twimg.com/media/HDr0WvrbwAEBvN9.jpg,,in,,0,0,0,https://x.com/undefined/status/2034206966961381883,1568070345760062976
2034152079158350080,Wed Mar 18 06:17:03 +0000 2026,3,Beasiswa LPDP Fellowship Dokter Spesialis 2026 BACA https://t.co/wHaQLH2XeK Beasiswa Fellowship adalah beasiswa LPDP yang diberikan dalam bentuk program penambahan kompetensi bagi dokter spesialis dengan kurikulum dan pencapaian kompetensi sebagian dari subspesialis terkait. https://t.co/WvRTg88wqU,2034152079158350080,https://pbs.twimg.com/media/HDrCiThaUAALaY1.jpg,,in,,0,1,0,https://x.com/undefined/status/2034152079158349886,162278838
2034147753849458944,Wed Mar 18 05:59:51 +0000 2026,5,Dapatkan akses ke ribuan latihan soal lengkap Tes TOEFL ITP PREDICTION beserta Sertifikat nya di TOEFL ACADEMY. Pakai kode: Kode Diskon Affiliate TOEFLACADEMY : KEJARPELUANG Kode Diskon Tambahan TOEFLACADEMY : TOEFLACADEMY t. kedinasan bumn cpns rbb beasiswa TOEFL LPDP ielts https://t.co/pq9Yri4oGf,2034147753849458944,https://pbs.twimg.com/media/HDq-mSZbwAAjIB0.jpg,,in,,0,0,4,https://x.com/undefined/status/2034147753849458957,1084824552297790976
1978425886132071936,Wed Oct 15 11:42:01 +0000 2025,0,Bapak/ibu panelis LPDP ya barangkali memantau akun twitter saya. Insya Allah bapak/ibu ga akan rugi ngerekomendasiin saya jadi penerima beasiswa ,1978426130022420992,,kesacamelya,in,,0,0,0,https://x.com/undefined/status/1978426130022420640,97615785
